case_id,region,case_type,customer_type,created_date,backlog_days,resolution_days,sla_breach,resolved_date,escalated,month,seasonal_factor,complexity_score,case_notes
44023,Colombia,Order Delay,End Customer,2026-01-27,,,False,,0,1,1,2,Customer is requesting urgent update
44024,Perú,Documentation,End Customer,2026-03-12,,,False,,1,3,3,3,Customer escalated the issue
44025,México,Pricing Issue,End Customer,2026-03-28,,,False,,0,3,3,3,Delay due to logistics issue
44026,Colombia,Pricing Issue,Distributor,2026-01-19,,,False,,0,1,1,3,Pricing discrepancy identified
44027,Colombia,Technical Support,End Customer,2026-03-25,,,False,,0,3,3,3,Delay due to logistics issue
44028,Perú,Order Delay,End Customer,2026-03-27,,,False,,0,3,3,3,Delay due to logistics issue
44029,Colombia,Technical Support,End Customer,2026-01-18,,,False,,0,1,1,1,Customer is requesting urgent update
44030,México,Technical Support,Distributor,2026-01-28,,,False,,0,1,1,3,Pricing discrepancy identified
44031,Argentina,Technical Support,Distributor,2026-01-24,6.0,8.0,True,2026-02-01,0,1,1,4,Awaiting internal approval
44032,México,Order Delay,End Customer,2026-03-15,,,False,,0,3,3,2,Delay due to logistics issue
44033,Perú,Technical Support,Distributor,2026-02-23,,,False,,0,2,1,2,Pricing discrepancy identified
44034,Colombia,Order Delay,Distributor,2026-03-18,,,False,,0,3,3,2,Awaiting internal approval
44035,Chile,Pricing Issue,Distributor,2026-02-06,5.0,7.0,False,2026-02-13,0,2,1,4,Customer escalated the issue
44036,Chile,Pricing Issue,Distributor,2026-02-13,8.0,8.0,True,2026-02-21,1,2,1,3,Pricing discrepancy identified
44037,Brazil,Order Delay,End Customer,2026-03-20,12.0,11.0,True,2026-03-31,0,3,3,1,Delay due to logistics issue
44038,Argentina,Documentation,Distributor,2026-03-29,10.0,9.0,True,2026-04-07,0,3,3,2,Delay due to logistics issue
44039,Perú,Technical Support,Distributor,2026-01-23,,,False,,0,1,1,3,Awaiting internal approval
44040,Brazil,Pricing Issue,End Customer,2026-03-28,12.0,12.0,True,2026-04-09,0,3,3,2,Pricing discrepancy identified
44041,Brazil,Technical Support,Distributor,2026-02-23,7.0,9.0,True,2026-03-04,0,2,1,2,Pricing discrepancy identified
44042,Chile,Technical Support,Distributor,2026-03-12,9.0,7.0,False,2026-03-19,1,3,3,3,Delay due to logistics issue
44043,México,Documentation,End Customer,2026-01-16,,,False,,0,1,1,3,Awaiting internal approval
44044,Brazil,Order Delay,End Customer,2026-02-24,10.0,12.0,True,2026-03-08,1,2,1,3,Awaiting internal approval
44045,Brazil,Order Delay,Distributor,2026-01-28,10.0,12.0,True,2026-02-09,1,1,1,2,Customer escalated the issue
44046,Argentina,Technical Support,End Customer,2026-03-17,7.0,7.0,False,2026-03-24,0,3,3,3,Pricing discrepancy identified
44047,Chile,Documentation,End Customer,2026-03-21,10.0,8.0,True,2026-03-29,1,3,3,1,Delay due to logistics issue
44048,México,Technical Support,Distributor,2026-02-24,,,False,,1,2,1,2,Awaiting internal approval
44049,Argentina,Order Delay,End Customer,2026-03-08,7.0,5.0,False,2026-03-13,0,3,3,3,Awaiting internal approval
44050,México,Documentation,End Customer,2026-03-03,,,False,,0,3,3,3,Customer escalated the issue
44051,México,Documentation,Distributor,2026-01-01,,,False,,0,1,1,3,Pricing discrepancy identified
44052,Brazil,Pricing Issue,End Customer,2026-03-06,11.0,11.0,True,2026-03-17,0,3,3,1,Pricing discrepancy identified
44053,Argentina,Documentation,End Customer,2026-02-07,9.0,9.0,True,2026-02-16,0,2,1,1,Customer is requesting urgent update
44054,Brazil,Order Delay,End Customer,2026-03-03,8.0,6.0,False,2026-03-09,0,3,3,1,Customer escalated the issue
44055,Colombia,Order Delay,Distributor,2026-02-12,,,False,,0,2,1,4,Customer escalated the issue
44056,México,Technical Support,Distributor,2026-03-25,,,False,,1,3,3,3,Delay due to logistics issue
44057,Argentina,Order Delay,Distributor,2026-02-14,7.0,9.0,True,2026-02-23,0,2,1,3,Pricing discrepancy identified
44058,Chile,Order Delay,End Customer,2026-03-23,10.0,9.0,True,2026-04-01,0,3,3,2,Delay due to logistics issue
44059,Brazil,Order Delay,Distributor,2026-02-11,6.0,8.0,True,2026-02-19,0,2,1,3,Awaiting internal approval
44060,Colombia,Technical Support,Distributor,2026-03-30,,,False,,0,3,3,2,Awaiting internal approval
44061,Perú,Pricing Issue,Distributor,2026-03-22,,,False,,0,3,3,3,Awaiting internal approval
44062,Colombia,Pricing Issue,End Customer,2026-02-11,,,False,,0,2,1,1,Pricing discrepancy identified
44063,Colombia,Pricing Issue,End Customer,2026-03-30,,,False,,1,3,3,3,Delay due to logistics issue
44064,Brazil,Documentation,End Customer,2026-01-04,7.0,9.0,True,2026-01-13,1,1,1,2,Customer escalated the issue
44065,Chile,Pricing Issue,Distributor,2026-01-05,6.0,6.0,False,2026-01-11,0,1,1,4,Customer is requesting urgent update
44066,Argentina,Documentation,Distributor,2026-01-26,6.0,6.0,False,2026-02-01,0,1,1,4,Pricing discrepancy identified
44067,México,Documentation,Distributor,2026-02-07,,,False,,1,2,1,4,Awaiting internal approval
44068,Chile,Pricing Issue,Distributor,2026-01-23,8.0,9.0,True,2026-02-01,0,1,1,3,Customer escalated the issue
44069,Brazil,Order Delay,Distributor,2026-03-15,11.0,11.0,True,2026-03-26,1,3,3,4,Awaiting internal approval
44070,Perú,Pricing Issue,Distributor,2026-03-17,,,False,,0,3,3,4,Customer is requesting urgent update
44071,Argentina,Documentation,End Customer,2026-03-07,10.0,8.0,True,2026-03-15,1,3,3,1,Pricing discrepancy identified
44072,México,Documentation,Distributor,2026-01-01,,,False,,0,1,1,3,Customer escalated the issue
44073,Perú,Documentation,End Customer,2026-03-20,,,False,,1,3,3,3,Customer is requesting urgent update
44074,Argentina,Technical Support,End Customer,2026-03-28,9.0,7.0,False,2026-04-04,0,3,3,1,Pricing discrepancy identified
44075,México,Technical Support,Distributor,2026-03-16,,,False,,0,3,3,4,Customer escalated the issue
44076,México,Pricing Issue,End Customer,2026-01-22,,,False,,1,1,1,2,Customer escalated the issue
44077,Colombia,Pricing Issue,Distributor,2026-03-26,,,False,,0,3,3,4,Customer is requesting urgent update
44078,Perú,Documentation,Distributor,2026-01-08,,,False,,0,1,1,4,Customer is requesting urgent update
44079,Perú,Pricing Issue,End Customer,2026-01-19,,,False,,0,1,1,3,Customer escalated the issue
44080,Brazil,Pricing Issue,End Customer,2026-02-18,9.0,10.0,True,2026-02-28,0,2,1,3,Pricing discrepancy identified
44081,Chile,Documentation,Distributor,2026-01-01,8.0,9.0,True,2026-01-10,1,1,1,3,Customer is requesting urgent update
44082,Colombia,Technical Support,Distributor,2026-03-23,,,False,,0,3,3,3,Customer escalated the issue
44083,Colombia,Pricing Issue,End Customer,2026-01-02,,,False,,0,1,1,3,Customer is requesting urgent update
44084,Argentina,Pricing Issue,Distributor,2026-02-21,7.0,9.0,True,2026-03-02,0,2,1,3,Customer escalated the issue
44085,Perú,Order Delay,End Customer,2026-01-12,,,False,,0,1,1,1,Awaiting internal approval
44086,México,Order Delay,Distributor,2026-01-19,,,False,,0,1,1,2,Pricing discrepancy identified
44087,México,Technical Support,End Customer,2026-01-15,,,False,,0,1,1,1,Delay due to logistics issue
44088,Argentina,Pricing Issue,End Customer,2026-01-18,8.0,10.0,True,2026-01-28,0,1,1,2,Customer is requesting urgent update
44089,Perú,Pricing Issue,Distributor,2026-02-08,,,False,,0,2,1,2,Customer is requesting urgent update
44090,Brazil,Pricing Issue,Distributor,2026-02-21,7.0,7.0,False,2026-02-28,0,2,1,4,Pricing discrepancy identified
44091,México,Documentation,End Customer,2026-02-22,,,False,,0,2,1,2,Pricing discrepancy identified
44092,Colombia,Pricing Issue,Distributor,2026-01-14,,,False,,0,1,1,2,Customer is requesting urgent update
44093,Colombia,Pricing Issue,End Customer,2026-02-27,,,False,,0,2,1,3,Pricing discrepancy identified
44094,Perú,Order Delay,Distributor,2026-03-31,,,False,,0,3,3,2,Customer escalated the issue
44095,México,Pricing Issue,End Customer,2026-02-28,,,False,,1,2,1,2,Pricing discrepancy identified
44096,México,Order Delay,Distributor,2026-03-31,,,False,,0,3,3,4,Awaiting internal approval
44097,Brazil,Technical Support,Distributor,2026-01-12,8.0,8.0,True,2026-01-20,0,1,1,4,Customer is requesting urgent update
44098,Perú,Pricing Issue,Distributor,2026-03-22,,,False,,0,3,3,3,Pricing discrepancy identified
44099,México,Documentation,Distributor,2026-01-10,,,False,,0,1,1,3,Pricing discrepancy identified
44100,Brazil,Technical Support,End Customer,2026-01-21,8.0,8.0,True,2026-01-29,1,1,1,3,Delay due to logistics issue
44101,Colombia,Technical Support,Distributor,2026-01-12,,,False,,0,1,1,2,Delay due to logistics issue
44102,Brazil,Pricing Issue,Distributor,2026-01-15,8.0,8.0,True,2026-01-23,0,1,1,2,Customer is requesting urgent update
44103,México,Pricing Issue,End Customer,2026-01-02,,,False,,0,1,1,3,Delay due to logistics issue
44104,Chile,Order Delay,End Customer,2026-01-26,8.0,8.0,True,2026-02-03,1,1,1,1,Customer escalated the issue
44105,Perú,Technical Support,Distributor,2026-02-04,,,False,,0,2,1,2,Pricing discrepancy identified
44106,México,Order Delay,Distributor,2026-03-14,,,False,,0,3,3,4,Awaiting internal approval
44107,Chile,Order Delay,Distributor,2026-03-09,7.0,6.0,False,2026-03-15,0,3,3,3,Delay due to logistics issue
44108,Colombia,Pricing Issue,Distributor,2026-02-09,,,False,,0,2,1,3,Delay due to logistics issue
44109,Perú,Technical Support,Distributor,2026-02-20,,,False,,0,2,1,4,Delay due to logistics issue
44110,Argentina,Documentation,Distributor,2026-01-12,6.0,7.0,False,2026-01-19,0,1,1,3,Customer escalated the issue
44111,Perú,Order Delay,Distributor,2026-03-16,,,False,,0,3,3,4,Delay due to logistics issue
44112,Colombia,Technical Support,Distributor,2026-03-31,,,False,,0,3,3,2,Awaiting internal approval
44113,Colombia,Technical Support,End Customer,2026-02-02,,,False,,0,2,1,1,Awaiting internal approval
44114,Colombia,Technical Support,End Customer,2026-01-13,,,False,,0,1,1,2,Customer is requesting urgent update
44115,Brazil,Pricing Issue,End Customer,2026-02-11,8.0,9.0,True,2026-02-20,0,2,1,1,Customer escalated the issue
44116,Colombia,Pricing Issue,Distributor,2026-02-03,,,False,,0,2,1,2,Awaiting internal approval
44117,Argentina,Pricing Issue,End Customer,2026-03-03,11.0,9.0,True,2026-03-12,0,3,3,3,Customer escalated the issue
44118,México,Order Delay,End Customer,2026-02-11,,,False,,0,2,1,1,Customer escalated the issue
44119,Chile,Pricing Issue,End Customer,2026-01-17,6.0,6.0,False,2026-01-23,0,1,1,2,Customer is requesting urgent update
44120,Perú,Technical Support,Distributor,2026-01-23,,,False,,0,1,1,3,Delay due to logistics issue
44121,Perú,Technical Support,End Customer,2026-03-28,,,False,,0,3,3,1,Customer escalated the issue
44122,Colombia,Pricing Issue,Distributor,2026-01-28,,,False,,1,1,1,3,Delay due to logistics issue
44123,Chile,Order Delay,Distributor,2026-02-18,6.0,7.0,False,2026-02-25,0,2,1,2,Delay due to logistics issue
44124,Colombia,Pricing Issue,Distributor,2026-02-05,,,False,,1,2,1,3,Delay due to logistics issue
44125,Brazil,Pricing Issue,End Customer,2026-01-08,8.0,9.0,True,2026-01-17,0,1,1,2,Delay due to logistics issue
44126,Chile,Technical Support,Distributor,2026-01-24,6.0,8.0,True,2026-02-01,0,1,1,3,Delay due to logistics issue
44127,Colombia,Technical Support,Distributor,2026-03-10,,,False,,0,3,3,4,Customer is requesting urgent update
44128,Colombia,Documentation,End Customer,2026-02-06,,,False,,0,2,1,3,Customer escalated the issue
44129,Argentina,Pricing Issue,Distributor,2026-03-30,8.0,7.0,False,2026-04-06,0,3,3,2,Customer escalated the issue
44130,Argentina,Documentation,Distributor,2026-02-02,5.0,7.0,False,2026-02-09,0,2,1,4,Delay due to logistics issue
44131,Argentina,Technical Support,Distributor,2026-01-20,5.0,6.0,False,2026-01-26,0,1,1,2,Delay due to logistics issue
44132,Brazil,Order Delay,Distributor,2026-02-25,10.0,12.0,True,2026-03-09,0,2,1,3,Awaiting internal approval
44133,Chile,Order Delay,End Customer,2026-01-07,4.0,6.0,False,2026-01-13,0,1,1,3,Awaiting internal approval
44134,Brazil,Documentation,End Customer,2026-03-24,11.0,9.0,True,2026-04-02,1,3,3,3,Customer escalated the issue
44135,México,Technical Support,Distributor,2026-03-11,,,False,,0,3,3,2,Pricing discrepancy identified
44136,Colombia,Documentation,End Customer,2026-01-16,,,False,,0,1,1,1,Customer escalated the issue
44137,Colombia,Documentation,Distributor,2026-03-10,,,False,,0,3,3,2,Awaiting internal approval
44138,Colombia,Technical Support,Distributor,2026-03-03,,,False,,0,3,3,3,Customer is requesting urgent update
44139,Argentina,Pricing Issue,End Customer,2026-03-05,11.0,9.0,True,2026-03-14,1,3,3,3,Awaiting internal approval
44140,Colombia,Pricing Issue,Distributor,2026-03-25,,,False,,0,3,3,3,Pricing discrepancy identified
44141,Argentina,Technical Support,End Customer,2026-03-21,7.0,7.0,False,2026-03-28,0,3,3,1,Pricing discrepancy identified
44142,México,Documentation,Distributor,2026-03-06,,,False,,1,3,3,4,Customer is requesting urgent update
44143,Brazil,Technical Support,Distributor,2026-01-05,7.0,7.0,False,2026-01-12,0,1,1,2,Awaiting internal approval
44144,Brazil,Documentation,End Customer,2026-03-21,10.0,10.0,True,2026-03-31,0,3,3,2,Customer escalated the issue
44145,Brazil,Technical Support,Distributor,2026-01-17,7.0,7.0,False,2026-01-24,0,1,1,4,Awaiting internal approval
44146,Argentina,Documentation,End Customer,2026-02-23,6.0,6.0,False,2026-03-01,0,2,1,2,Awaiting internal approval
44147,Perú,Technical Support,End Customer,2026-01-16,,,False,,0,1,1,2,Pricing discrepancy identified
44148,Perú,Technical Support,Distributor,2026-01-13,,,False,,0,1,1,3,Customer is requesting urgent update
44149,Chile,Technical Support,Distributor,2026-02-24,7.0,7.0,False,2026-03-03,0,2,1,2,Customer escalated the issue
44150,Perú,Technical Support,End Customer,2026-03-20,,,False,,0,3,3,1,Pricing discrepancy identified
44151,Chile,Order Delay,End Customer,2026-01-27,7.0,9.0,True,2026-02-05,0,1,1,2,Pricing discrepancy identified
44152,México,Technical Support,Distributor,2026-01-14,,,False,,0,1,1,4,Customer is requesting urgent update
44153,Chile,Pricing Issue,End Customer,2026-02-15,8.0,9.0,True,2026-02-24,1,2,1,3,Pricing discrepancy identified
44154,México,Pricing Issue,Distributor,2026-01-27,,,False,,0,1,1,2,Awaiting internal approval
44155,Colombia,Order Delay,Distributor,2026-03-27,,,False,,0,3,3,3,Customer escalated the issue
44156,Brazil,Technical Support,Distributor,2026-01-01,9.0,9.0,True,2026-01-10,1,1,1,2,Delay due to logistics issue
44157,Perú,Pricing Issue,End Customer,2026-02-17,,,False,,1,2,1,2,Delay due to logistics issue
44158,Argentina,Technical Support,End Customer,2026-01-13,9.0,11.0,True,2026-01-24,1,1,1,2,Awaiting internal approval
44159,México,Technical Support,End Customer,2026-03-07,,,False,,0,3,3,3,Pricing discrepancy identified
44160,Perú,Documentation,End Customer,2026-01-22,,,False,,0,1,1,3,Delay due to logistics issue
44161,Argentina,Pricing Issue,End Customer,2026-03-29,8.0,8.0,True,2026-04-06,0,3,3,1,Delay due to logistics issue
44162,Argentina,Documentation,End Customer,2026-02-22,7.0,9.0,True,2026-03-03,0,2,1,3,Awaiting internal approval
44163,Brazil,Order Delay,Distributor,2026-03-08,11.0,10.0,True,2026-03-18,1,3,3,4,Awaiting internal approval
44164,Colombia,Technical Support,Distributor,2026-03-10,,,False,,0,3,3,4,Customer escalated the issue
44165,Colombia,Order Delay,Distributor,2026-01-09,,,False,,0,1,1,4,Customer is requesting urgent update
44166,Chile,Pricing Issue,End Customer,2026-03-19,6.0,5.0,False,2026-03-24,1,3,3,2,Customer is requesting urgent update
44167,Perú,Documentation,End Customer,2026-02-20,,,False,,0,2,1,1,Customer is requesting urgent update
44168,Colombia,Documentation,End Customer,2026-03-24,,,False,,1,3,3,1,Pricing discrepancy identified
44169,Brazil,Pricing Issue,Distributor,2026-01-05,9.0,11.0,True,2026-01-16,0,1,1,3,Pricing discrepancy identified
44170,Perú,Order Delay,End Customer,2026-03-22,,,False,,0,3,3,3,Delay due to logistics issue
44171,Argentina,Documentation,Distributor,2026-03-12,11.0,10.0,True,2026-03-22,0,3,3,4,Awaiting internal approval
44172,México,Pricing Issue,Distributor,2026-03-14,,,False,,0,3,3,4,Delay due to logistics issue
44173,México,Technical Support,End Customer,2026-01-23,,,False,,1,1,1,1,Pricing discrepancy identified
44174,Colombia,Documentation,End Customer,2026-01-02,,,False,,0,1,1,3,Awaiting internal approval
44175,Chile,Documentation,Distributor,2026-03-08,9.0,8.0,True,2026-03-16,0,3,3,3,Pricing discrepancy identified
44176,México,Documentation,End Customer,2026-02-14,,,False,,0,2,1,1,Pricing discrepancy identified
44177,Chile,Pricing Issue,End Customer,2026-03-04,9.0,9.0,True,2026-03-13,0,3,3,3,Customer escalated the issue
44178,México,Order Delay,End Customer,2026-03-25,,,False,,0,3,3,3,Customer escalated the issue
44179,Chile,Order Delay,End Customer,2026-01-26,8.0,10.0,True,2026-02-05,0,1,1,2,Customer escalated the issue
44180,Chile,Order Delay,End Customer,2026-01-30,6.0,8.0,True,2026-02-07,0,1,1,2,Customer escalated the issue
44181,Argentina,Pricing Issue,End Customer,2026-03-23,10.0,10.0,True,2026-04-02,1,3,3,1,Pricing discrepancy identified
44182,Brazil,Pricing Issue,Distributor,2026-02-18,10.0,10.0,True,2026-02-28,1,2,1,3,Awaiting internal approval
44183,México,Order Delay,End Customer,2026-03-18,,,False,,0,3,3,3,Awaiting internal approval
44184,Perú,Technical Support,Distributor,2026-03-26,,,False,,0,3,3,3,Delay due to logistics issue
44185,Colombia,Pricing Issue,End Customer,2026-02-12,,,False,,0,2,1,2,Pricing discrepancy identified
44186,Brazil,Order Delay,End Customer,2026-03-03,8.0,8.0,True,2026-03-11,0,3,3,3,Customer is requesting urgent update
44187,Argentina,Order Delay,End Customer,2026-03-27,11.0,11.0,True,2026-04-07,1,3,3,3,Customer is requesting urgent update
44188,Argentina,Technical Support,End Customer,2026-02-01,9.0,11.0,True,2026-02-12,0,2,1,2,Pricing discrepancy identified
44189,Argentina,Pricing Issue,End Customer,2026-03-31,11.0,10.0,True,2026-04-10,0,3,3,1,Customer escalated the issue
44190,Colombia,Documentation,End Customer,2026-01-16,,,False,,0,1,1,3,Delay due to logistics issue
44191,México,Documentation,Distributor,2026-01-10,,,False,,0,1,1,2,Awaiting internal approval
44192,México,Pricing Issue,End Customer,2026-03-20,,,False,,0,3,3,2,Customer escalated the issue
44193,Chile,Pricing Issue,Distributor,2026-03-04,7.0,6.0,False,2026-03-10,0,3,3,2,Customer escalated the issue
44194,Chile,Technical Support,End Customer,2026-01-11,5.0,7.0,False,2026-01-18,0,1,1,1,Pricing discrepancy identified
44195,Perú,Order Delay,End Customer,2026-02-28,,,False,,0,2,1,1,Awaiting internal approval
44196,Chile,Documentation,Distributor,2026-02-15,6.0,7.0,False,2026-02-22,0,2,1,2,Customer escalated the issue
44197,Colombia,Technical Support,Distributor,2026-03-28,,,False,,0,3,3,3,Pricing discrepancy identified
44198,Brazil,Technical Support,End Customer,2026-03-10,11.0,11.0,True,2026-03-21,0,3,3,2,Customer escalated the issue
44199,México,Technical Support,End Customer,2026-01-02,,,False,,0,1,1,1,Customer is requesting urgent update
44200,Chile,Documentation,End Customer,2026-01-01,7.0,7.0,False,2026-01-08,0,1,1,2,Delay due to logistics issue
44201,Colombia,Order Delay,End Customer,2026-03-14,,,False,,0,3,3,3,Awaiting internal approval
44202,Colombia,Order Delay,Distributor,2026-01-03,,,False,,0,1,1,3,Delay due to logistics issue
44203,Perú,Documentation,Distributor,2026-03-08,,,False,,0,3,3,3,Pricing discrepancy identified
44204,Chile,Technical Support,Distributor,2026-01-03,8.0,10.0,True,2026-01-13,1,1,1,4,Customer escalated the issue
44205,Perú,Order Delay,Distributor,2026-03-20,,,False,,0,3,3,3,Delay due to logistics issue
44206,Argentina,Documentation,Distributor,2026-02-14,9.0,10.0,True,2026-02-24,0,2,1,4,Delay due to logistics issue
44207,Argentina,Pricing Issue,Distributor,2026-02-07,5.0,7.0,False,2026-02-14,0,2,1,2,Pricing discrepancy identified
44208,Argentina,Technical Support,End Customer,2026-02-01,5.0,5.0,False,2026-02-06,0,2,1,3,Delay due to logistics issue
44209,Chile,Pricing Issue,End Customer,2026-02-07,8.0,10.0,True,2026-02-17,1,2,1,3,Customer escalated the issue
44210,Colombia,Documentation,Distributor,2026-01-03,,,False,,0,1,1,2,Awaiting internal approval
44211,Colombia,Documentation,Distributor,2026-03-12,,,False,,0,3,3,4,Pricing discrepancy identified
44212,México,Order Delay,Distributor,2026-01-07,,,False,,0,1,1,3,Customer escalated the issue
44213,Argentina,Pricing Issue,End Customer,2026-03-16,8.0,8.0,True,2026-03-24,0,3,3,2,Customer is requesting urgent update
44214,Chile,Documentation,Distributor,2026-02-02,7.0,7.0,False,2026-02-09,0,2,1,2,Pricing discrepancy identified
44215,México,Order Delay,End Customer,2026-03-06,,,False,,1,3,3,2,Awaiting internal approval
44216,Colombia,Documentation,Distributor,2026-01-02,,,False,,0,1,1,2,Pricing discrepancy identified
44217,México,Pricing Issue,End Customer,2026-03-14,,,False,,0,3,3,1,Delay due to logistics issue
44218,Argentina,Documentation,End Customer,2026-03-19,11.0,10.0,True,2026-03-29,1,3,3,2,Customer escalated the issue
44219,Brazil,Documentation,End Customer,2026-01-13,7.0,7.0,False,2026-01-20,0,1,1,3,Customer escalated the issue
44220,Argentina,Technical Support,Distributor,2026-03-05,11.0,10.0,True,2026-03-15,0,3,3,3,Awaiting internal approval
44221,Argentina,Documentation,Distributor,2026-03-12,9.0,9.0,True,2026-03-21,0,3,3,4,Customer escalated the issue
44222,Chile,Documentation,Distributor,2026-01-10,7.0,8.0,True,2026-01-18,1,1,1,2,Customer is requesting urgent update
44223,Brazil,Documentation,Distributor,2026-03-23,9.0,9.0,True,2026-04-01,0,3,3,3,Pricing discrepancy identified
44224,Perú,Technical Support,Distributor,2026-02-11,,,False,,0,2,1,4,Pricing discrepancy identified
44225,Brazil,Pricing Issue,Distributor,2026-01-15,6.0,7.0,False,2026-01-22,1,1,1,3,Customer escalated the issue
44226,Brazil,Technical Support,Distributor,2026-02-25,7.0,9.0,True,2026-03-06,0,2,1,4,Delay due to logistics issue
44227,Colombia,Order Delay,End Customer,2026-02-08,,,False,,0,2,1,1,Customer escalated the issue
44228,México,Pricing Issue,Distributor,2026-03-16,,,False,,1,3,3,3,Customer is requesting urgent update
44229,Colombia,Order Delay,End Customer,2026-03-09,,,False,,0,3,3,2,Awaiting internal approval
44230,Perú,Order Delay,Distributor,2026-03-04,,,False,,0,3,3,4,Awaiting internal approval
44231,Brazil,Pricing Issue,Distributor,2026-02-22,10.0,10.0,True,2026-03-04,0,2,1,2,Customer is requesting urgent update
44232,Chile,Documentation,Distributor,2026-02-08,7.0,8.0,True,2026-02-16,0,2,1,3,Customer is requesting urgent update
44233,Perú,Order Delay,Distributor,2026-03-20,,,False,,0,3,3,2,Awaiting internal approval
44234,Argentina,Documentation,Distributor,2026-02-01,8.0,10.0,True,2026-02-11,0,2,1,3,Customer is requesting urgent update
44235,Argentina,Pricing Issue,Distributor,2026-01-28,5.0,5.0,False,2026-02-02,0,1,1,4,Awaiting internal approval
44236,Colombia,Order Delay,Distributor,2026-01-08,,,False,,1,1,1,2,Awaiting internal approval
44237,Perú,Order Delay,Distributor,2026-02-21,,,False,,0,2,1,4,Pricing discrepancy identified
44238,Colombia,Pricing Issue,End Customer,2026-02-21,,,False,,0,2,1,1,Delay due to logistics issue
44239,Chile,Pricing Issue,Distributor,2026-02-03,4.0,6.0,False,2026-02-09,0,2,1,4,Pricing discrepancy identified
44240,Argentina,Documentation,End Customer,2026-03-18,9.0,8.0,True,2026-03-26,1,3,3,2,Customer escalated the issue
44241,Colombia,Pricing Issue,End Customer,2026-02-09,,,False,,0,2,1,3,Customer is requesting urgent update
44242,México,Technical Support,End Customer,2026-02-05,,,False,,0,2,1,3,Customer is requesting urgent update
44243,Colombia,Technical Support,End Customer,2026-01-18,,,False,,0,1,1,2,Delay due to logistics issue
44244,Colombia,Documentation,Distributor,2026-02-08,,,False,,0,2,1,4,Awaiting internal approval
44245,Brazil,Order Delay,Distributor,2026-01-20,8.0,8.0,True,2026-01-28,0,1,1,2,Awaiting internal approval
44246,México,Documentation,End Customer,2026-01-03,,,False,,0,1,1,3,Customer escalated the issue
44247,México,Order Delay,Distributor,2026-03-06,,,False,,0,3,3,3,Delay due to logistics issue
44248,Chile,Order Delay,End Customer,2026-01-03,4.0,5.0,False,2026-01-08,0,1,1,2,Pricing discrepancy identified
44249,Brazil,Order Delay,Distributor,2026-01-05,6.0,8.0,True,2026-01-13,0,1,1,2,Delay due to logistics issue
44250,México,Pricing Issue,End Customer,2026-03-25,,,False,,0,3,3,2,Awaiting internal approval
44251,Brazil,Documentation,Distributor,2026-03-18,8.0,8.0,True,2026-03-26,0,3,3,3,Delay due to logistics issue
44252,Brazil,Documentation,End Customer,2026-02-13,7.0,8.0,True,2026-02-21,0,2,1,3,Pricing discrepancy identified
44253,Argentina,Documentation,End Customer,2026-01-09,7.0,7.0,False,2026-01-16,0,1,1,3,Customer is requesting urgent update
44254,México,Documentation,End Customer,2026-01-19,,,False,,0,1,1,3,Delay due to logistics issue
44255,Argentina,Technical Support,End Customer,2026-02-07,7.0,8.0,True,2026-02-15,1,2,1,2,Delay due to logistics issue
44256,Colombia,Order Delay,End Customer,2026-03-23,,,False,,0,3,3,3,Delay due to logistics issue
44257,Colombia,Order Delay,Distributor,2026-03-23,,,False,,0,3,3,4,Awaiting internal approval
44258,Argentina,Documentation,End Customer,2026-01-12,7.0,9.0,True,2026-01-21,0,1,1,2,Pricing discrepancy identified
44259,Colombia,Pricing Issue,Distributor,2026-01-28,,,False,,0,1,1,3,Pricing discrepancy identified
44260,Argentina,Pricing Issue,Distributor,2026-01-29,7.0,8.0,True,2026-02-06,0,1,1,4,Customer escalated the issue
44261,Chile,Technical Support,End Customer,2026-03-13,7.0,7.0,False,2026-03-20,0,3,3,1,Delay due to logistics issue
44262,Brazil,Pricing Issue,Distributor,2026-03-30,8.0,8.0,True,2026-04-07,0,3,3,3,Delay due to logistics issue
44263,Chile,Documentation,End Customer,2026-01-16,5.0,7.0,False,2026-01-23,0,1,1,2,Delay due to logistics issue
44264,México,Technical Support,Distributor,2026-02-17,,,False,,0,2,1,4,Customer escalated the issue
44265,Chile,Technical Support,End Customer,2026-03-15,10.0,8.0,True,2026-03-23,0,3,3,3,Delay due to logistics issue
44266,Chile,Order Delay,Distributor,2026-02-16,8.0,9.0,True,2026-02-25,0,2,1,2,Customer is requesting urgent update
44267,Colombia,Pricing Issue,Distributor,2026-01-13,,,False,,0,1,1,3,Customer escalated the issue
44268,Perú,Pricing Issue,End Customer,2026-03-21,,,False,,0,3,3,2,Customer escalated the issue
44269,Perú,Pricing Issue,End Customer,2026-01-27,,,False,,0,1,1,1,Pricing discrepancy identified
44270,Argentina,Documentation,End Customer,2026-02-17,7.0,7.0,False,2026-02-24,0,2,1,2,Customer is requesting urgent update
44271,México,Order Delay,Distributor,2026-03-03,,,False,,0,3,3,2,Customer escalated the issue
44272,Perú,Order Delay,Distributor,2026-02-21,,,False,,0,2,1,2,Customer escalated the issue
44273,Colombia,Documentation,End Customer,2026-02-18,,,False,,0,2,1,2,Pricing discrepancy identified
44274,México,Technical Support,End Customer,2026-01-26,,,False,,1,1,1,1,Customer escalated the issue
44275,Brazil,Order Delay,End Customer,2026-02-15,6.0,8.0,True,2026-02-23,0,2,1,2,Customer is requesting urgent update
